"codfunc","func","codcliente","cliente","codfilial","filial","codfornec","fornecedor","codprod","produto","numnota","qtd","vlrbonus","vlrunitario","datasaida"
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),71028,HID NIVEA 200ML SOFT MILK P.SECA,1204845,2,0,3.08,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),91036,SAB NIVEA 12X85G HID AVEIA,1204845,1,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),90916,SAB NIVEA 12X85G HID ORQUIDEAS,1204845,2,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),79663,GLADE PEDRA 25G LAVANDA GTS 25%,1204846,12,0,1.26,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,224597,SC JOHNSON DISTRIBUICAO LTDA(INSETICIDA/BAYGON),87796,"RAID ELET 45N AP+REF 32,9ML PR ESP",1204835,6,0,3.28,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),96164,P.DIARIO INT DAYS 15UND ANTIBAC S/ABA,1204836,12,0,1.88,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),93561,CD INF CONDOR GEL 50G L3P2 3 HW C/FLU,1204836,12,0,2.97,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),90808,HID NIVEA 200ML FIRMADOR Q10 P.SECA AZ,1204836,2,0,3.97,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),90831,GLADE AERO 360ML L.INFANCIA PR ESP,1204846,12,0,2.85,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),15192,PATO LIMP.SANITARIO 750ML GTS 250M MARIN,1204846,3,0,2.71,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,11502,BDF NIVEA LTDA (DEO),76052,DR NIVEA 50ML FEM B&W CLEAR,1204836,6,0,2.29,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,226123,BDF NIVEA LTDA (MEN),87351,CR BARB NIVEA 65G ORIG 2EM1,1204836,6,0,2.43,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),90808,HID NIVEA 200ML FIRMADOR Q10 P.SECA AZ,1204845,2,0,3.97,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),84419,SAB LIQ NIVEA 250ML CREME CARE,1204845,4,0,2.64,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),90788,SAB NIVEA 12X85G HID E.DOCE,1204845,1,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),91037,SAB NIVEA 12X85G HID PROT.LEITE,1204845,2,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),90831,GLADE AERO 360ML L.INFANCIA PR ESP,1204835,12,0,2.85,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),83009,ABS INTIMUS TRIPLA L16P14 SEC C/ABA,1204836,30,0,2.19,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),72803,P.DIARIO INT DAYS 15UND C/ PERF S/ABA,1204836,12,0,1.88,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,93,CONDOR S.A (ORAL),93560,CD INF CONDOR GEL 50G L3P2 3 LR C/FLU,1204836,12,0,2.97,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),91039,SAB NIVEA 12X85G HID TALCO/O.AMENDOAS,1204845,2,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),89984,GLADE AERO 360ML LAVANDA PR ESP,1204846,12,0,2.85,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,224546,SC JOHNSON DISTRIBUICAO LTDA(BANHEIRO),97662,PATO LIMP.SANITARIO 750ML GTS 250ML LAV,1204846,3,0,2.71,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),923886,HID NIVEA 200ML FIRMADOR Q10 BCO,1204836,2,0,3.97,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),86324,SAB LIQ NIVEA 250ML SOFT MILK,1204836,4,0,2.64,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,226123,BDF NIVEA LTDA (MEN),87352,CR BARB NIVEA 65G SENSI 2EM1,1204836,6,0,2.43,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),71027,HID NIVEA 200ML MILK P.SECA/EXTRA AZ,1204845,2,0,3.08,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),74497,SAB LIQ NIVEA 250ML CREME SOFT,1204845,4,0,2.64,2022-02-02 00:00:00.000
8127,Func 6,95782,Cliente 2,3,COML.SAARA  LTDA,222782,BDF NIVEA LTDA (BANHO),90800,SAB NIVEA 12X85G HID LAV,1204845,2,0,4.63,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,224548,SC JOHNSON DISTRIBUICAO LTDA(PURIFICADO),89984,GLADE AERO 360ML LAVANDA PR ESP,1204835,12,0,2.85,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),83008,ABS INTIMUS TRIPLA L16P14 SV C/ABA,1204836,30,0,2.19,2022-02-02 00:00:00.000
8127,Func 6,37968,Cliente 2,3,COML.SAARA  LTDA,107,KIMBERLY-CLARK KENKO INDUST (FEMININOS),15970,P.DIARIO INT DAYS 15UND S/PERF S/ABA,1204836,12,0,1.88,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),97084,HID NIVEA 200ML FLOR DE LARANJEIRA,1204839,2,0,3.08,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,221831,EVER GREEN IND. E COMERCIO LTDA,70849,ABS ADT GERIAMAX 20UND POS PARTO INCONT,1204839,4,0,3.16,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,11502,BDF NIVEA LTDA (DEO),25215,DA NIVEA 150ML MEN DRY IMPACT,1204839,2,0,3.11,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,11502,BDF NIVEA LTDA (DEO),84414,DA NIVEA 150ML FEM PROT&CARE,1204839,4,0,3.11,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,227204,BDF NIVEA LTDA (LIMPEZA FACIAL),96689,AGUA MICELAR NIVEA 200ML E.MATE 7EM1 VD,1204839,1,0,4.37,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,226120,BDF NIVEA LTDA (HIDRATANTES),91150,HID NIVEA 400ML FIRMADOR Q10 P.SECA AZ,1204839,2,0,5.02,2022-02-02 00:00:00.000
8208,Func 13,37527,Cliente 22,3,COML.SAARA  LTDA,115,BDF NIVEA LTDA (SUN),65975,P.SOLAR NIVEA 200ML PROTECT&HID F30,1204839,2,0,5.63,2022-02-02 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89383,SH PANTENE 175ML HIDRO CAUTERIZ,1223873,6,0,3.09,2022-02-03 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),80260,SH PANTENE 200ML BRILHO EXTREMO,1223873,6,0,3.09,2022-02-03 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89450,CO PANTENE 175ML CACHOS HIDRA VITAMINADO,1223873,6,0,3.35,2022-02-03 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89385,SH PANTENE 175ML RESTAURACAO,1223873,6,0,3.09,2022-02-03 00:00:00.000
607,Func 10,88216,Cliente 33,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),98368,FDA PAMPERS PANTS A.TOT C.S GIGA XXG 60U,1223872,12,0,9.15,2022-02-03 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),94096,CO PANTENE 175ML MICELAR,1223873,6,0,3.35,2022-02-03 00:00:00.000
607,Func 10,1804,Cliente 21,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97824,SH PANTENE 200ML BAMBU,1223873,6,0,3.09,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223869,12,6,2.24,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95644,"LR ARIEL REF 1,5L CORES RADIANTES",1223869,6,6,3.81,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223870,1,0,6.37,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),98800,AMAC DOWNY 450ML MISTICO,1223870,4,0,3.15,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90686,ABS ALWAYS BAS 32UND SEC C/ABA,1223870,6,0,3.04,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98363,APB PRESTO2 MEN U.GRIP AZ 24UND,1223870,4,0,7.30,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223869,6,6,2.49,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),97336,CD ORAL-B EXTRA 70G L12P10 BRANCO,1223869,1,6,5.15,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),101072,AMAC DOWNY 500ML BRISA INTENSO,1223869,4,6,2.88,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98364,APB PRESTO FEM U.GRIP RS MOV 24UND,1223870,1,0,7.30,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),72026,ED ORAL-B 1.2.3 35 MD,1223869,6,6,1.73,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223870,4,0,3.15,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90702,ABS ALWAYS BAS 18X8UND SEC S/ABA,1223870,1,0,6.93,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223869,4,6,2.88,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223869,10,6,2.57,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223869,2,6,1.53,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),55828,SH HEAD SHO 200ML MEN MENTHOL REFRES,1223869,2,6,3.21,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90685,ABS ALWAYS BAS 32UND SV C/ABA,1223870,6,0,3.04,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223869,0,6,0.00,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),100362,APB PROBAK.II 28UND,1223870,3,0,6.07,2022-02-03 00:00:00.000
4302,Func 16,72050,Cliente 40,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223870,4,0,3.15,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223869,4,6,2.88,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),99398,CD ORAL-B ESCUDO 150G ANTIACUCAR,1223869,6,6,1.99,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),87400,CD ORAL-B 123 12X70G (L12P9) MENTA SV,1223869,1,6,4.42,2022-02-03 00:00:00.000
4302,Func 16,36300,Cliente 41,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223869,12,6,2.24,2022-02-03 00:00:00.000
4419,Func 19,94081,Cliente 43,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),100268,APB PROBAK.II 28UND+2UND PRESTO3,1223876,2,0,6.28,2022-02-03 00:00:00.000
4419,Func 19,94081,Cliente 43,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223876,12,0,1.46,2022-02-03 00:00:00.000
4419,Func 19,58790,Cliente 24,5,SAARA PERFUM,225170,PROCTER & GAMBLE IND COM. LTDA(GIL.SIST),99669,CARGA BARB GILLET MACH3 REG L4P3,1223871,3,0,5.65,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223877,4,0,2.17,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),90998,CD ORAL-B 4EM1 70G MENTA FRESCA,1223877,6,0,1.50,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223877,4,0,2.79,2022-02-03 00:00:00.000
4419,Func 19,56461,Cliente 15,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),72026,ED ORAL-B 1.2.3 35 MD,1223875,6,0,1.91,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223874,1,0,6.03,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223874,10,0,2.65,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223874,4,0,2.30,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),93964,DA OLD SPICE 93G PEGADOR,1223874,2,0,3.07,2022-02-03 00:00:00.000
4419,Func 19,58790,Cliente 24,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),100467,ENX.ORAL-B 100% 250ML MENTA S/ALCO,1223871,6,0,2.85,2022-02-03 00:00:00.000
4419,Func 19,58790,Cliente 24,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223871,10,0,2.87,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223877,4,0,2.17,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223877,2,0,1.38,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96593,FDA PAMPERS PANTS A.TOT C.S PTAO XG 14UN,1223877,2,0,4.43,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223877,3,0,2.42,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),100362,APB PROBAK.II 28UND,1223874,1,0,5.57,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223874,6,0,1.53,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),55828,SH HEAD SHO 200ML MEN MENTHOL REFRES,1223874,2,0,3.14,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),83225,CP PANTENE 240G RESTAURACAO,1223874,2,0,3.40,2022-02-03 00:00:00.000
4419,Func 19,94081,Cliente 43,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223876,2,0,6.59,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),68296,ED ORAL-B CLASSIC 40 MC L3P2,1223877,2,0,3.36,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),93963,DA OLD SPICE 93G VIP,1223874,2,0,3.15,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96606,FDA PAMPERS PANTS A.TOT C.S PTAO G 16UND,1223877,2,0,4.43,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223877,3,0,2.79,2022-02-03 00:00:00.000
4419,Func 19,56461,Cliente 15,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),100386,APB PRESTO2 MEN U.GRIP 24UND+2 PRESTO3,1223875,1,0,7.74,2022-02-03 00:00:00.000
4419,Func 19,56461,Cliente 15,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),81548,APB PRESTO3 MEN 10UND REG CZ,1223875,1,0,7.41,2022-02-03 00:00:00.000
4419,Func 19,58790,Cliente 24,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),58420,ENX.ORAL-B COMPL L500P300 HORT VD S/ALCO,1223871,6,0,3.64,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223874,3,0,2.56,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223877,2,0,1.45,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223874,4,0,2.30,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96594,FDA PAMPERS PANTS A.TOT C.S PTAO XXG 12U,1223877,2,0,4.43,2022-02-03 00:00:00.000
4419,Func 19,7439,Cliente 35,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),90998,CD ORAL-B 4EM1 70G MENTA FRESCA,1223874,2,0,1.55,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),95659,FDA PAMPERS S/SEC REG XG 8UND,1223877,2,0,2.71,2022-02-03 00:00:00.000
4419,Func 19,83448,Cliente 47,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223877,10,0,2.57,2022-02-03 00:00:00.000
4419,Func 19,94081,Cliente 43,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),91002,CD ORAL-B 123 150G MENTA SV,1223876,12,0,2.00,2022-02-03 00:00:00.000
4419,Func 19,56461,Cliente 15,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223875,6,0,1.50,2022-02-03 00:00:00.000
4419,Func 19,94081,Cliente 43,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),72026,ED ORAL-B 1.2.3 35 MD,1223876,12,0,1.87,2022-02-03 00:00:00.000
4419,Func 19,56461,Cliente 15,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223875,4,0,2.50,2022-02-03 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,226343,COTY BRASIL COMERCIO LTDA - CAPILAR (MATRIZ),97169,SH MONANGE 325ML HIDRATA COM PODER,2315325,2,0,2.29,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,226343,COTY BRASIL COMERCIO LTDA - CAPILAR (MATRIZ),97166,SH MONANGE 325ML RESTAURA QUE GOSTO,2315325,2,0,2.29,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,226268,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (POMPOM),79960,SAB INF POMPOM 12X80G AMENDOA,2315325,1,0,4.85,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,95652,SAB INF LIQ GRANADO 250ML BEBE CAMOMILA,2315325,2,0,3.93,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,95651,SAB INF LIQ GRANADO 250ML BEBE RF CAMOMI,2315325,2,0,3.39,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,83155,SAB INF LIQ GRANADO 250ML BEBE RF LAV,2315325,2,0,3.39,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,223385,GFG COSMETICOS LTDA - INFANTIL,83658,UMIDILIZ UMIDIF INF MURIEL 150ML BABY RS,2315325,2,0,2.48,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,226228,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (SAPEKA),91586,FDA SAPEKA PRATICO XXG 12UND,2315325,4,0,3.44,2022-02-04 00:00:00.000
